Hsz-NFKB1,2000,1000,T138445-NFKB1,"p1@NFKB1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1170,T116858,71,0.0354,p6@HECW2,57520,29853,,HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2","gene with protein product"
1171,T161385,71,0.0353,p38@SOD2,6648,11180,,SOD2,"superoxide dismutase 2","gene with protein product"
1172,T062445,71,0.0353,p6@RNASEK,440400,33911,F8W1G5,RNASEK,"ribonuclease K","gene with protein product"
1173,T020585,71,0.0353,p1@CRY1,1407,2384,,CRY1,"cryptochrome circadian clock 1","gene with protein product"
1174,T039364,70,0.0348,p1@HIF1A,3091,4910,"F8W9L0,B4E2U7",HIF1A,"hypoxia inducible factor 1 alpha subunit","gene with protein product"
1175,T108130,69,0.0344,p1@TOM1,10043,11982,"F8W928,B3KUU1,F8WAW7,F8WA65,F8WB30,E7EPD0,F8WE29,F8WBB0,Q6UW50,E7EPZ3",TOM1,"target of myb1 membrane trafficking protein","gene with protein product"
1176,T082037,69,0.0343,p1@MTMR11,10903,24307,,MTMR11,"myotubularin related protein 11","gene with protein product"
1177,T164389,69,0.0343,p2@NOTCH4,4855,7884,,NOTCH4,"notch 4","gene with protein product"
1178,T001171,68,0.0339,p19@ACSL5,51703,16526,,ACSL5,"acyl-CoA synthetase long-chain family member 5","gene with protein product"
1179,T140104,68,0.0339,p4@TBC1D9,23158,21710,Q6ZT07,TBC1D9,"TBC1 domain family member 9","gene with protein product"
1180,T122636,68,0.0339,p1@GEMIN6,79833,20044,B8ZZ85,GEMIN6,"gem nuclear organelle associated protein 6","gene with protein product"
1181,T026767,68,0.0338,p4@ITGA5,3678,6141,,ITGA5,"integrin subunit alpha 5","gene with protein product"
1182,T051780,67,0.0334,p1@N4BP1,9683,29850,O75113,N4BP1,"NEDD4 binding protein 1","gene with protein product"
1183,T061893,67,0.0333,p3@AMZ2P1,201283,26491,,AMZ2P1,"archaelysin family metallopeptidase 2 pseudogene 1",pseudogene
1184,T092495,67,0.0333,p1@RUNX3,864,10473,"E9PH34,Q13761",RUNX3,"runt related transcription factor 3","gene with protein product"
1185,T001024,66,0.0329,p1@DUSP5,1847,3071,,DUSP5,"dual specificity phosphatase 5","gene with protein product"
1186,T169075,66,0.0329,p1@ORAI2,80228,21667,"Q96SN7,C9J2H9,C9JQR7",ORAI2,"ORAI calcium release-activated calcium modulator 2","gene with protein product"
1187,T165248,66,0.0329,p1@CDKN1A,1026,1784,"P38936,Q6FI05",CDKN1A,"cyclin dependent kinase inhibitor 1A","gene with protein product"
1188,T173561,66,0.0329,p1@TWISTNB,221830,18027,Q3B726,TWISTNB,"TWIST neighbor","gene with protein product"
1189,T152701,65,0.0324,p5@RAB24,53917,9765,,RAB24,"RAB24, member RAS oncogene family","gene with protein product"
1190,T099100,65,0.0324,p1@CD93,22918,15855,E7ENZ5,CD93,"CD93 molecule","gene with protein product"
1191,T116264,65,0.0323,p8@ITGAV,3685,6150,"B4DYQ7,B7ZLX0,P06756",ITGAV,"integrin subunit alpha V","gene with protein product"
1192,T081648,64,0.0319,"p1@NBPF8,p1@NBPF9",400818,"31990,31991",,NBPF8,"neuroblastoma breakpoint family member 8","gene with protein product"
1193,T124935,64,0.0318,p1@MCEE,84693,16732,"Q96PE7,F5GZ54",MCEE,"methylmalonyl-CoA epimerase","gene with protein product"
1194,T003760,64,0.0318,p1@PDSS1,23590,17759,Q5T2R2,PDSS1,"decaprenyl diphosphate synthase subunit 1","gene with protein product"
1195,T198511,63,0.0313,p4@IKBKG,8517,5961,Q9Y6K9,IKBKG,"inhibitor of nuclear factor kappa B kinase subunit gamma","gene with protein product"
1196,T173658,63,0.0313,p25@ITGB8,3696,6163,P26012,ITGB8,"integrin subunit beta 8","gene with protein product"
1197,T067626,62,0.0309,p3@ME2,4200,6984,P23368,ME2,"malic enzyme 2","gene with protein product"
1198,T061854,62,0.0309,p2@DDX5,1655,2746,P17844,DDX5,"DEAD-box helicase 5","gene with protein product"
1199,T056422,62,0.0309,p1@PAFAH1B1,5048,8574,P43034,PAFAH1B1,"platelet activating factor acetylhydrolase 1b regulatory subunit 1","gene with protein product"
1200,T050497,62,0.0307,p2@SPNS1,83985,30621,Q9H2V7,SPNS1,"sphingolipid transporter 1 (putative)","gene with protein product"
1201,T046982,61,0.0304,p1@BCL2A1,597,991,Q86W13,BCL2A1,"BCL2 related protein A1","gene with protein product"
1202,T047840,61,0.0304,p1@IQGAP1,8826,6110,P46940,IQGAP1,"IQ motif containing GTPase activating protein 1","gene with protein product"
1203,T048176,61,0.0304,p2@MCTP2,55784,25636,F5H415,MCTP2,"multiple C2 and transmembrane domain containing 2","gene with protein product"
1204,T168255,61,0.0304,p6@AKIRIN2,55122,21407,Q53H80,AKIRIN2,"akirin 2","gene with protein product"
1205,T192277,61,0.0304,p2@CDKN2B-AS,100048912,34341,,CDKN2B-AS1,"CDKN2B antisense RNA 1","RNA, long non-coding"
1206,T084817,61,0.0304,p4@FCGR2A,2212,3616,,FCGR2A,"Fc fragment of IgG receptor IIa","gene with protein product"
1207,T154398,61,0.0303,p4@PARP8,79668,26124,G5E9Z7,PARP8,"poly(ADP-ribose) polymerase family member 8","gene with protein product"
1208,T069745,60,0.0299,p9@LDLR,3949,6547,,LDLR,"low density lipoprotein receptor","gene with protein product"
1209,T197576,60,0.0299,p2@TRAPPC2,6399,23068,"P0DI81,G1K394,E5RFG0,P0DI82,Q6IBE5",TRAPPC2,"trafficking protein particle complex 2","gene with protein product"
1210,T119745,60,0.0298,p1@AGFG1,3267,5175,"P52594,E9PHX7,F5GYJ2,B3KUL1",AGFG1,"ArfGAP with FG repeats 1","gene with protein product"
1211,T136325,59,0.0294,p3@PRKCD,5580,9399,C9J9P1,PRKCD,"protein kinase C delta","gene with protein product"
1212,T025121,59,0.0294,p5@ANO6,196527,25240,E9PCT2,ANO6,"anoctamin 6","gene with protein product"
1213,T061884,59,0.0294,p4@AMZ2P1,,26491,,AMZ2P1,"archaelysin family metallopeptidase 2 pseudogene 1",pseudogene
1214,T040703,59,0.0294,p2@VASH1,22846,19964,Q7L8A9,VASH1,"vasohibin 1","gene with protein product"
1215,T168349,59,0.0294,p5@UBE2J1,51465,17598,,UBE2J1,"ubiquitin conjugating enzyme E2 J1","gene with protein product"
1216,T132210,59,0.0293,p5@B3GNT5,84002,15684,,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","gene with protein product"
1217,T198422,58,0.0290,p3@EMD,2010,3331,,EMD,emerin,"gene with protein product"
1218,T047775,58,0.0289,p1@ZNF710,374655,25352,Q8N1W2,ZNF710,"zinc finger protein 710","gene with protein product"
1219,T169941,58,0.0289,p5@TES,26136,14620,,TES,"testin LIM domain protein","gene with protein product"
1220,T045353,58,0.0289,p1@RAB8B,51762,30273,F5GY21,RAB8B,"RAB8B, member RAS oncogene family","gene with protein product"
1221,T105851,58,0.0289,p3@ICOSLG,23308,17087,A8MUZ1,ICOSLG,"inducible T-cell costimulator ligand","gene with protein product"
1222,T004496,58,0.0289,p25@KLF6,1316,2235,,KLF6,"Kruppel like factor 6","gene with protein product"
1223,T126696,58,0.0288,p1@TOMM70A,9868,11985,,TOMM70,"translocase of outer mitochondrial membrane 70","gene with protein product"
1224,T160251,58,0.0288,p2@FBXO30,84085,15600,Q8TB52,FBXO30,"F-box protein 30","gene with protein product"
1225,T110479,57,0.0284,p1@IL1R1,3554,5993,"B8ZZ73,P14778",IL1R1,"interleukin 1 receptor type 1","gene with protein product"
1226,T172864,57,0.0284,p14@PRKAG2,51422,9386,,PRKAG2,"protein kinase AMP-activated non-catalytic subunit gamma 2","gene with protein product"
1227,T032428,57,0.0284,p15@UBL3,5412,12504,,UBL3,"ubiquitin like 3","gene with protein product"
1228,T024308,57,0.0284,p1@STK38L,23012,17848,"B4E3J8,F5H7Z3,F5H0V1,F5H5E6",STK38L,"serine/threonine kinase 38 like","gene with protein product"
1229,T040808,57,0.0283,p1@C14orf133,63894,20347,"Q9H9C1,B4DPI6,G3V4K3,G3V549",VIPAS39,"VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog","gene with protein product"
1230,T023862,56,0.0279,p1@DCP1B,196513,24451,"B4DRD1,F5H3J1,F5H4R4",DCP1B,"decapping mRNA 1B","gene with protein product"
1231,T196905,56,0.0279,p4@XIAP,331,592,P98170,XIAP,"X-linked inhibitor of apoptosis","gene with protein product"
1232,T082309,56,0.0278,p7@CDC42SE1,56882,17719,,CDC42SE1,"CDC42 small effector 1","gene with protein product"
1233,T117247,55,0.0274,p10@CFLAR,8837,1876,C9JV51,CFLAR,"CASP8 and FADD like apoptosis regulator","gene with protein product"
1234,T094283,55,0.0274,p1@MFSD2A,84879,25897,"Q8NA29,E7EPI8,Q5SSK0",MFSD2A,"major facilitator superfamily domain containing 2A","gene with protein product"
1235,T175238,55,0.0274,p2@STARD3NL,83930,19169,"O95772,C9JKL2",STARD3NL,"STARD3 N-terminal like","gene with protein product"
1236,T063879,55,0.0273,p5@WRAP53,55135,25522,Q9BUR4,WRAP53,"WD repeat containing antisense to TP53","gene with protein product"
1237,T127855,54,0.0269,p1@ARHGAP31,57514,29216,Q2M1Z3,ARHGAP31,"Rho GTPase activating protein 31","gene with protein product"
1238,T053440,54,0.0269,p1@NFAT5,10725,7774,"A2RRB4,O94916,E9PHR7,Q96QH3,Q7LA65",NFAT5,"nuclear factor of activated T-cells 5","gene with protein product"
1239,T083463,54,0.0269,p11@ARHGEF2,9181,682,,ARHGEF2,"Rho/Rac guanine nucleotide exchange factor 2","gene with protein product"
1240,T053994,54,0.0269,p1@TMEM170A,124491,29577,Q8WVE7,TMEM170A,"transmembrane protein 170A","gene with protein product"
1241,T102341,54,0.0269,p1@ZFP64,55734,15940,"Q5JWM1,Q9NTW7",ZFP64,"ZFP64 zinc finger protein","gene with protein product"
1242,T164416,53,0.0264,p1@HLA-DRA,3122,4947,Q30118,HLA-DRA,"major histocompatibility complex, class II, DR alpha","gene with protein product"
1243,T086246,53,0.0264,p3@ACBD6,84320,23339,"B2RAA8,Q9BR61",ACBD6,"acyl-CoA binding domain containing 6","gene with protein product"
1244,T155754,53,0.0264,p2@IQGAP2,10788,6111,"F5H7S7,Q13576,Q59HA3",IQGAP2,"IQ motif containing GTPase activating protein 2","gene with protein product"
1245,T173907,53,0.0264,p1@FTSJ2,29960,16352,"Q9UI43,E7ETL2",MRM2,"mitochondrial rRNA methyltransferase 2","gene with protein product"
1246,T067976,53,0.0264,p24@NEDD4L,23327,7728,"B7Z6K0,Q96PU5",NEDD4L,"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase","gene with protein product"
1247,T188661,53,0.0264,p4@FKBP15,23307,23397,,FKBP15,"FK506 binding protein 15","gene with protein product"
1248,T094054,52,0.0259,p2@SNIP1,79753,30587,,SNIP1,"Smad nuclear interacting protein 1","gene with protein product"
1249,T043470,52,0.0259,p1@DNAJC17,55192,25556,Q9NVM6,DNAJC17,"DnaJ heat shock protein family (Hsp40) member C17","gene with protein product"
1250,T099890,52,0.0259,p1@PXMP4,11264,15920,"B4DWH1,Q9Y6I8",PXMP4,"peroxisomal membrane protein 4","gene with protein product"
1251,T033606,52,0.0259,p10@FNDC3A,22862,20296,,FNDC3A,"fibronectin type III domain containing 3A","gene with protein product"
1252,T118892,52,0.0259,p8@TMBIM1,64114,23410,Q969X1,TMBIM1,"transmembrane BAX inhibitor motif containing 1","gene with protein product"
1253,T106466,51,0.0254,p1@LINC00528,200298,26875,Q8N1L1,LINC00528,"long intergenic non-protein coding RNA 528","RNA, long non-coding"
1254,T201503,51,0.0254,p2@DIAPH2,1730,2877,O60879,DIAPH2,"diaphanous related formin 2","gene with protein product"
1255,T082178,51,0.0254,p1@MCL1,4170,6943,"Q07820,E7ENM2",MCL1,"BCL2 family apoptosis regulator","gene with protein product"
1256,T138602,51,0.0254,p1@TET2,54790,25941,"E7EPB1,F5H3K4",TET2,"tet methylcytosine dioxygenase 2","gene with protein product"
1257,T154431,51,0.0254,p7@ITGA1,3672,6134,P56199,ITGA1,"integrin subunit alpha 1","gene with protein product"
1258,T072967,51,0.0254,p3@GRAMD1A,57655,29305,Q96CP6,GRAMD1A,"GRAM domain containing 1A","gene with protein product"
1259,T163170,51,0.0253,p6@ZNF165,7718,12953,,ZNF165,"zinc finger protein 165","gene with protein product"
1260,T004253,51,0.0253,p4@EPC1,80314,19876,,EPC1,"enhancer of polycomb homolog 1","gene with protein product"
1261,T163538,51,0.0253,p2@TRIM39,56658,10065,A2AAZ5,TRIM39,"tripartite motif containing 39","gene with protein product"
1262,T084871,50,0.0249,p3@ATF6,22926,791,"P18850,Q59H30",ATF6,"activating transcription factor 6","gene with protein product"
1263,T198380,50,0.0249,p12@FLNA,2316,3754,,FLNA,"filamin A","gene with protein product"
1264,T005941,50,0.0249,p1@JMJD1C,221037,12313,Q15652,JMJD1C,"jumonji domain containing 1C","gene with protein product"
1265,T158880,50,0.0248,p14@PHACTR1,221692,20990,"E9PD08,Q9C0D0",PHACTR1,"phosphatase and actin regulator 1","gene with protein product"
1266,T149734,49,0.0244,p1@DIAPH1,1729,2876,B4E2I7,DIAPH1,"diaphanous related formin 1","gene with protein product"
1267,T095007,49,0.0244,p2@MKNK1,8569,7110,"E9PSE0,B4E1V9",MKNK1,"MAP kinase interacting serine/threonine kinase 1","gene with protein product"
1268,T077937,49,0.0244,p1@LAIR1,3903,6477,"F2Z3B9,F2Z2I1",LAIR1,"leukocyte associated immunoglobulin like receptor 1","gene with protein product"
1269,T123213,49,0.0243,p1@PIGF,5281,8962,"F8WEN5,E5RIN5",PIGF,"phosphatidylinositol glycan anchor biosynthesis class F","gene with protein product"
1270,T102047,48,0.0239,p9@CEBPB,1051,1834,,CEBPB,"CCAAT/enhancer binding protein beta","gene with protein product"
1271,T091848,48,0.0239,p10@CEP170,9859,28920,,CEP170,"centrosomal protein 170","gene with protein product"
1272,T082347,48,0.0239,p1@LYSMD1,388695,32070,Q96S90,LYSMD1,"LysM domain containing 1","gene with protein product"
1273,T096380,47,0.0234,p7@MIER1,57708,29657,Q5TAD1,MIER1,"MIER1 transcriptional regulator","gene with protein product"
1274,T030053,47,0.0234,p14@ATP2B1,490,814,F8W1V5,ATP2B1,"ATPase plasma membrane Ca2+ transporting 1","gene with protein product"
1275,T064393,47,0.0234,p1@KDM6B,23135,29012,,KDM6B,"lysine demethylase 6B","gene with protein product"
1276,T156892,46,0.0229,p7@ELL2,22936,17064,"O00472,Q59FW6,Q7Z656",ELL2,"elongation factor for RNA polymerase II 2","gene with protein product"
1277,T055046,46,0.0229,p1@TMEM186,25880,24530,Q96B77,TMEM186,"transmembrane protein 186","gene with protein product"
1278,T140736,46,0.0229,p1@TLR2,7097,11848,"B3KWR9,D1CS45,O60603",TLR2,"toll like receptor 2","gene with protein product"
1279,T125652,46,0.0229,p3@TGOLN2,10618,15450,O43493,TGOLN2,"trans-golgi network protein 2","gene with protein product"
1280,T181128,46,0.0229,p1@EFR3A,23167,28970,"Q14156,F8W8J2,E5RJS1",EFR3A,"EFR3 homolog A","gene with protein product"
1281,T133565,45,0.0224,p1@MFI2,4241,7037,"P08582,C9JVN1,Q53XS6",MELTF,melanotransferrin,"gene with protein product"
1282,T020868,45,0.0224,p2@ERC1,23085,17072,,ERC1,"ELKS/RAB6-interacting/CAST family member 1","gene with protein product"
1283,T070153,45,0.0224,p1@JUNB,3726,6205,"P17275,Q5U079",JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit","gene with protein product"
1284,T162747,45,0.0224,p10@C6orf62,81688,20998,B4DWX7,C6orf62,"chromosome 6 open reading frame 62","gene with protein product"
1285,T122211,44,0.0219,p4@BIRC6,57448,13516,Q9NR09,BIRC6,"baculoviral IAP repeat containing 6","gene with protein product"
1286,T179085,43,0.0215,p4@RNF19A,25897,13432,Q9NV58,RNF19A,"ring finger protein 19A, RBR E3 ubiquitin protein ligase","gene with protein product"
1287,T161722,43,0.0214,p6@QKI,9444,21100,"Q96PU8,Q8WY44",QKI,"QKI, KH domain containing RNA binding","gene with protein product"
1288,T006074,43,0.0214,p1@SIRT1,23411,14929,Q96EB6,SIRT1,"sirtuin 1","gene with protein product"
1289,T180531,43,0.0214,p3@NSMCE2,286053,26513,E5RG00,NSMCE2,"NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase","gene with protein product"
1290,T129068,43,0.0214,p4@ATP2C1,27032,13211,"G3XAH8,E7ERC6",ATP2C1,"ATPase secretory pathway Ca2+ transporting 1","gene with protein product"
1291,T007097,43,0.0214,p1@POLR3A,11128,30074,F5H7E9,POLR3A,"RNA polymerase III subunit A","gene with protein product"
1292,T190812,43,0.0214,p1@RALGDS,5900,9842,"Q6PCE1,Q12967",RALGDS,"ral guanine nucleotide dissociation stimulator","gene with protein product"
1293,T134269,42,0.0209,p6@CLASP2,23122,17078,"B2RTR1,O75122",CLASP2,"cytoplasmic linker associated protein 2","gene with protein product"
1294,T175027,42,0.0209,p1@HERPUD2,64224,21915,Q9BSE4,HERPUD2,"HERPUD family member 2","gene with protein product"
1295,T064126,42,0.0209,p5@CYTH1,9267,9501,C9JG04,CYTH1,"cytohesin 1","gene with protein product"
1296,T019565,42,0.0209,p2@DENND5A,23258,19344,Q6IQ26,DENND5A,"DENN domain containing 5A","gene with protein product"
1297,T161142,42,0.0209,p5@SNX9,51429,14973,Q9Y5X1,SNX9,"sorting nexin 9","gene with protein product"
1298,T122062,42,0.0209,p1@YPEL5,51646,18329,P62699,YPEL5,"yippee like 5","gene with protein product"
1299,T015075,41,0.0204,p4@SLC43A3,29015,17466,,SLC43A3,"solute carrier family 43 member 3","gene with protein product"
1300,T113649,41,0.0204,p1@NR4A2,4929,7981,"P43354,C9JWQ1,C9IYM5,Q6NXU0,F5H4G9,F1D8N6,Q53EL4",NR4A2,"nuclear receptor subfamily 4 group A member 2","gene with protein product"
1301,T109267,41,0.0204,p1@MEI1,150365,28613,Q8N7P9,MEI1,"meiotic double-stranded break formation protein 1","gene with protein product"
1302,T054255,41,0.0204,p1@GCSH,2653,4208,P23434,GCSH,"glycine cleavage system protein H","gene with protein product"
1303,T163190,41,0.0204,p1@ZKSCAN4,387032,13854,Q969J2,ZKSCAN4,"zinc finger with KRAB and SCAN domains 4","gene with protein product"
1304,T199906,41,0.0204,p3@USP11,8237,12609,Q5JXD3,USP11,"ubiquitin specific peptidase 11","gene with protein product"
1305,T083862,41,0.0204,p3@ETV3,2117,3492,,ETV3,"ETS variant 3","gene with protein product"
1306,T077035,41,0.0204,p1@NR1H2,7376,7965,"E7ETH7,E7EWA6",NR1H2,"nuclear receptor subfamily 1 group H member 2","gene with protein product"
1307,T189055,40,0.0200,p3@TLR4,7099,11850,"D1CS53,O00206",TLR4,"toll like receptor 4","gene with protein product"
1308,T108366,40,0.0199,p36@MYH9,4627,7579,B1AH99,MYH9,"myosin heavy chain 9","gene with protein product"
1309,T021143,40,0.0199,p4@TRAFD1,10906,24808,O14545,TRAFD1,"TRAF-type zinc finger domain containing 1","gene with protein product"
1310,T077922,40,0.0199,p2@LILRA5,353514,16309,,LILRA5,"leukocyte immunoglobulin like receptor A5","gene with protein product"
1311,T148488,40,0.0199,p2@FNIP1,96459,29418,Q8TF40,FNIP1,"folliculin interacting protein 1","gene with protein product"
1312,T198357,40,0.0199,p1@PIGA,5277,8957,"P37287,B3KUV7,B4E0V2,A8K382",PIGA,"phosphatidylinositol glycan anchor biosynthesis class A","gene with protein product"
1313,T052405,39,0.0194,p1@NLRC5,84166,29933,,NLRC5,"NLR family CARD domain containing 5","gene with protein product"
1314,T156808,39,0.0194,p4@MCTP1,79772,26183,,MCTP1,"multiple C2 and transmembrane domain containing 1","gene with protein product"
1315,T049667,39,0.0194,p1@ERI2,112479,30541,A8K979,ERI2,"ERI1 exoribonuclease family member 2","gene with protein product"
1316,T146074,39,0.0194,p15@ANTXR2,118429,21732,P58335,ANTXR2,"anthrax toxin receptor 2","gene with protein product"
1317,T094736,38,0.0190,p3@DMAP1,55929,18291,,DMAP1,"DNA methyltransferase 1 associated protein 1","gene with protein product"
1318,T117968,38,0.0190,p3@C2orf67,151050,26310,,KANSL1L,"KAT8 regulatory NSL complex subunit 1 like","gene with protein product"
1319,T107929,38,0.0190,p3@PISD,23761,8999,F5GYC6,PISD,"phosphatidylserine decarboxylase","gene with protein product"
1320,T068155,38,0.0189,p1@PMAIP1,5366,9108,Q8N589,PMAIP1,"phorbol-12-myristate-13-acetate-induced protein 1","gene with protein product"
1321,T110476,38,0.0189,p15@IL1R1,3554,5993,C9JWB2,IL1R1,"interleukin 1 receptor type 1","gene with protein product"
1322,T114167,38,0.0189,p1@IFIH1,64135,18873,Q9BYX4,IFIH1,"interferon induced with helicase C domain 1","gene with protein product"
1323,T156807,38,0.0189,p3@MCTP1,79772,26183,E5RJR1,MCTP1,"multiple C2 and transmembrane domain containing 1","gene with protein product"
1324,T038650,38,0.0189,p4@PTGER2,5732,9594,P43116,PTGER2,"prostaglandin E receptor 2","gene with protein product"
1325,T003788,38,0.0189,p9@YME1L1,10730,12843,,YME1L1,"YME1 like 1 ATPase","gene with protein product"
1326,T188520,37,0.0185,p9@KIAA0368,23392,29020,,KIAA0368,KIAA0368,"gene with protein product"
1327,T093966,37,0.0184,p1@STK40,83931,21373,Q8N2I9,STK40,"serine/threonine kinase 40","gene with protein product"
