Hs-TNF,2000,1000,T163956-TNF,"p1@TNF"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1130,T111249,78,0.0389,p1@IL36G,56300,15741,,IL36G,"interleukin 36, gamma","gene with protein product"
1131,T083372,77,0.0384,p4@YY1AP1,55249,30935,B4DZQ4,YY1AP1,"YY1 associated protein 1","gene with protein product"
1132,T084816,77,0.0384,p10@FCGR2A,2212,3616,,FCGR2A,"Fc fragment of IgG receptor IIa","gene with protein product"
1133,T174078,77,0.0383,p6@DFNA5,1687,2810,C9JSR4,DFNA5,"DFNA5, deafness associated tumor suppressor","gene with protein product"
1134,T038471,76,0.0379,p10@SAV1,60485,17795,B3KTQ1,SAV1,"salvador family WW domain containing protein 1","gene with protein product"
1135,T014267,76,0.0378,p1@C11orf96,387763,38675,Q7Z7L8,C11orf96,"chromosome 11 open reading frame 96","gene with protein product"
1136,T131018,76,0.0378,p13@ANKRD28,23243,29024,,ANKRD28,"ankyrin repeat domain 28","gene with protein product"
1137,T132212,75,0.0374,p18@B3GNT5,84002,15684,,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","gene with protein product"
1138,T199002,75,0.0374,p1@SAT1,6303,10540,"A6NJE6,A6NM56,E9PD37,P21673",SAT1,"spermidine/spermine N1-acetyltransferase 1","gene with protein product"
1139,T148541,74,0.0369,p5@SLC22A4,6583,10968,,SLC22A4,"solute carrier family 22 member 4","gene with protein product"
1140,T135158,74,0.0369,p8@CCRL2,9034,1612,O00421,CCRL2,"C-C motif chemokine receptor like 2","gene with protein product"
1141,T180330,74,0.0369,p1@ZHX2,22882,18513,Q9Y6X8,ZHX2,"zinc fingers and homeoboxes 2","gene with protein product"
1142,T130288,74,0.0368,p11@RNF13,11342,10057,C9J8T4,RNF13,"ring finger protein 13","gene with protein product"
1143,T032080,72,0.0359,p12@SPATA13,221178,23222,Q5VX67,SPATA13,"spermatogenesis associated 13","gene with protein product"
1144,T028917,72,0.0359,p3@THAP2,83591,20854,Q9H0W7,THAP2,"THAP domain containing 2","gene with protein product"
1145,T002692,72,0.0359,p3@ADAM8,101,215,,ADAM8,"ADAM metallopeptidase domain 8","gene with protein product"
1146,T164734,72,0.0358,p6@RGL2,5863,9769,O15211,RGL2,"ral guanine nucleotide dissociation stimulator like 2","gene with protein product"
1147,T020120,71,0.0354,p4@DRAM1,55332,25645,,DRAM1,"DNA damage regulated autophagy modulator 1","gene with protein product"
1148,T000744,71,0.0353,p11@SFR1,119392,29574,Q86XK3,SFR1,"SWI5 dependent homologous recombination repair protein 1","gene with protein product"
1149,T185668,70,0.0349,p6@ERICH1,157697,27234,,ERICH1,"glutamate rich 1","gene with protein product"
1150,T117163,70,0.0348,p4@BZW1,9689,18380,"Q7L1Q6,B4DWF7",BZW1,"basic leucine zipper and W2 domains 1","gene with protein product"
1151,T074362,70,0.0348,p11@SHKBP1,92799,19214,,SHKBP1,"SH3KBP1 binding protein 1","gene with protein product"
1152,T127417,69,0.0344,p6@SLC35A5,55032,20792,,SLC35A5,"solute carrier family 35 member A5","gene with protein product"
1153,T046983,69,0.0344,p3@BCL2A1,597,991,"Q86W13,Q16548",BCL2A1,"BCL2 related protein A1","gene with protein product"
1154,T117776,69,0.0344,p7@CREB1,1385,2345,F8W746,CREB1,"cAMP responsive element binding protein 1","gene with protein product"
1155,T074037,68,0.0339,p4@MED29,55588,23074,,MED29,"mediator complex subunit 29","gene with protein product"
1156,T069077,68,0.0339,p2@ATP9B,374868,13541,Q7Z6L4,ATP9B,"ATPase phospholipid transporting 9B (putative)","gene with protein product"
1157,T020583,68,0.0339,p10@CRY1,1407,2384,,CRY1,"cryptochrome circadian clock 1","gene with protein product"
1158,T076099,68,0.0339,p1@C5AR1,728,1338,P21730,C5AR1,"complement C5a receptor 1","gene with protein product"
1159,T021316,68,0.0338,p1@SDSL,113675,30404,"Q96GA7,F8VYZ3",SDSL,"serine dehydratase like","gene with protein product"
1160,T159681,67,0.0334,p53@TNFAIP3,7128,11896,Q5VXQ9,TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
1161,T154953,67,0.0334,p1@ELOVL7,79993,26292,"A1L3X0,D6RBM2",ELOVL7,"ELOVL fatty acid elongase 7","gene with protein product"
1162,T197878,67,0.0334,p2@IL3RA,3563,6012,P26951,IL3RA,"interleukin 3 receptor subunit alpha","gene with protein product"
1163,T152910,67,0.0333,p6@RUFY1,80230,19760,,RUFY1,"RUN and FYVE domain containing 1","gene with protein product"
1164,T076109,66,0.0329,p4@C5AR1,728,1338,P21730,C5AR1,"complement C5a receptor 1","gene with protein product"
1165,T054922,66,0.0329,p2@BANP,54971,13450,,BANP,"BTG3 associated nuclear protein","gene with protein product"
1166,T075677,66,0.0328,p6@FOSB,2354,3797,,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit","gene with protein product"
1167,T121776,65,0.0324,p5@RBKS,64080,30325,E9PBU0,RBKS,ribokinase,"gene with protein product"
1168,T132215,65,0.0323,p15@B3GNT5,84002,15684,Q9BYG0,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","gene with protein product"
1169,T185707,64,0.0320,p3@MIR4470,100616484,41833,,MIR4470,"microRNA 4470","RNA, micro"
1170,T124805,64,0.0318,p7@PCBP1-AS1,,42948,,PCBP1-AS1,"PCBP1 antisense RNA 1","RNA, long non-coding"
1171,T027899,63,0.0314,p3@TBK1,29110,11584,Q9UHD2,TBK1,"TANK binding kinase 1","gene with protein product"
1172,T156810,63,0.0314,p1@MCTP1,79772,26183,"D6RA42,D6R8Z9",MCTP1,"multiple C2 and transmembrane domain containing 1","gene with protein product"
1173,T092362,63,0.0314,p8@TNFRSF14,8764,11912,B9A034,TNFRSF14,"TNF receptor superfamily member 14","gene with protein product"
1174,T176073,63,0.0313,p3@UPP1,7378,12576,,UPP1,"uridine phosphorylase 1","gene with protein product"
1175,T000743,63,0.0313,p1@SFR1,119392,29574,Q86XK3,SFR1,"SWI5 dependent homologous recombination repair protein 1","gene with protein product"
1176,T191685,63,0.0313,p1@NRARP,441478,33843,Q7Z6K4,NRARP,"NOTCH-regulated ankyrin repeat protein","gene with protein product"
1177,T192571,62,0.0309,p5@APTX,54840,15984,,APTX,aprataxin,"gene with protein product"
1178,T161140,62,0.0308,p1@SNX9,51429,14973,Q9Y5X1,SNX9,"sorting nexin 9","gene with protein product"
1179,T193626,61,0.0304,p8@KANK1,23189,19309,,KANK1,"KN motif and ankyrin repeat domains 1","gene with protein product"
1180,T131019,61,0.0304,p16@ANKRD28,23243,29024,,ANKRD28,"ankyrin repeat domain 28","gene with protein product"
1181,T086198,61,0.0303,p6@TOR1AIP1,26092,29456,E9PKD1,TOR1AIP1,"torsin 1A interacting protein 1","gene with protein product"
1182,T092360,60,0.0299,p5@TNFRSF14,8764,11912,F6Q0M4,TNFRSF14,"TNF receptor superfamily member 14","gene with protein product"
1183,T066941,60,0.0299,p18@TGIF1,7050,11776,F8VUY0,TGIF1,"TGFB induced factor homeobox 1","gene with protein product"
1184,T004548,60,0.0299,p3@ZNF33A,7581,13096,"F8WAJ5,Q06730,Q9H5I4",ZNF33A,"zinc finger protein 33A","gene with protein product"
1185,T037928,59,0.0294,p4@NFKBIA,4792,7797,,NFKBIA,"NFKB inhibitor alpha","gene with protein product"
1186,T114169,59,0.0294,p4@GCA,25801,15990,C9JV47,GCA,grancalcin,"gene with protein product"
1187,T059846,58,0.0289,p7@CXCL16,58191,16642,Q9H2A7,CXCL16,"C-X-C motif chemokine ligand 16","gene with protein product"
1188,T179340,57,0.0284,p3@KLF10,7071,11810,"O75411,Q13118",KLF10,"Kruppel like factor 10","gene with protein product"
1189,T037448,57,0.0284,p3@CBLN3,643866,20146,Q6UW01,CBLN3,"cerebellin 3 precursor","gene with protein product"
1190,T138714,57,0.0284,p2@SGMS2,166929,28395,Q8NHU3,SGMS2,"sphingomyelin synthase 2","gene with protein product"
1191,T148885,56,0.0279,p2@SEC24A,10802,10703,,SEC24A,"SEC24 homolog A, COPII coat complex component","gene with protein product"
1192,T126368,56,0.0279,p7@ADAM17,6868,195,,ADAM17,"ADAM metallopeptidase domain 17","gene with protein product"
1193,T024309,56,0.0279,p8@STK38L,23012,17848,F5GY51,STK38L,"serine/threonine kinase 38 like","gene with protein product"
1194,T184337,56,0.0278,p1@RNF122,79845,21147,Q9H9V4,RNF122,"ring finger protein 122","gene with protein product"
1195,T003788,55,0.0274,p9@YME1L1,10730,12843,,YME1L1,"YME1 like 1 ATPase","gene with protein product"
1196,T030052,55,0.0274,p11@ATP2B1,490,814,F8W1V5,ATP2B1,"ATPase plasma membrane Ca2+ transporting 1","gene with protein product"
1197,T153162,55,0.0274,p37@MGAT1,4245,7044,D6RA48,MGAT1,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase","gene with protein product"
1198,T027128,55,0.0274,p4@IL23A,51561,15488,Q9NPF7,IL23A,"interleukin 23 subunit alpha","gene with protein product"
1199,T170231,54,0.0269,p34@C7orf58,79974,26159,E7ENG7,CPED1,"cadherin like and PC-esterase domain containing 1","gene with protein product"
1200,T153166,54,0.0269,p35@MGAT1,4245,7044,,MGAT1,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase","gene with protein product"
1201,T004165,53,0.0265,p7@ZNF438,220929,21029,Q7Z4V0,ZNF438,"zinc finger protein 438","gene with protein product"
1202,T105201,53,0.0264,p2@ETS2,2114,3489,,ETS2,"ETS proto-oncogene 2, transcription factor","gene with protein product"
1203,T029118,53,0.0264,p8@GLIPR1,11010,17001,"P48060,A7YET6",GLIPR1,"GLI pathogenesis related 1","gene with protein product"
1204,T094115,53,0.0264,p3@INPP5B,3633,6077,,INPP5B,"inositol polyphosphate-5-phosphatase B","gene with protein product"
1205,T104666,52,0.0259,p4@IL10RB,3588,5965,Q08334,IL10RB,"interleukin 10 receptor subunit beta","gene with protein product"
1206,T083424,51,0.0254,p12@ARHGEF2,9181,682,,ARHGEF2,"Rho/Rac guanine nucleotide exchange factor 2","gene with protein product"
1207,T095740,51,0.0254,p13@FGGY,55277,25610,,FGGY,"FGGY carbohydrate kinase domain containing","gene with protein product"
1208,T142457,50,0.0250,p2@MIR3945,100500818,38954,,MIR3945,"microRNA 3945","RNA, micro"
1209,T074365,50,0.0249,p3@SHKBP1,92799,19214,B4DLI0,SHKBP1,"SH3KBP1 binding protein 1","gene with protein product"
1210,T137751,50,0.0249,p9@C3orf38,285237,28384,,C3orf38,"chromosome 3 open reading frame 38","gene with protein product"
1211,T060670,50,0.0249,p1@SPAG9,9043,14524,"A6H8U5,O60271",SPAG9,"sperm associated antigen 9","gene with protein product"
1212,T055731,50,0.0249,p2@ADORA2B,136,264,P29275,ADORA2B,"adenosine A2b receptor","gene with protein product"
1213,T097338,50,0.0249,p17@COL24A1,255631,20821,E9PNK8,COL24A1,"collagen type XXIV alpha 1 chain","gene with protein product"
1214,T119587,50,0.0249,p18@DOCK10,55619,23479,,DOCK10,"dedicator of cytokinesis 10","gene with protein product"
1215,T026945,50,0.0248,p3@MMP19,4327,7165,Q99542,MMP19,"matrix metallopeptidase 19","gene with protein product"
1216,T091733,50,0.0248,p2@KMO,8564,6381,O15229,KMO,"kynurenine 3-monooxygenase","gene with protein product"
1217,T137983,50,0.0248,"p2@ARPC4-TTLL3,p4@TTLL3","100526693,26140","38830,24483",,ARPC4-TTLL3,"ARPC4-TTLL3 readthrough",readthrough
1218,T050120,49,0.0244,p3@AMDHD2,51005,24262,Q9Y303,AMDHD2,"amidohydrolase domain containing 2","gene with protein product"
1219,T156133,49,0.0244,p4@ZFYVE16,9765,20756,Q7Z3T8,ZFYVE16,"zinc finger FYVE-type containing 16","gene with protein product"
1220,T130345,49,0.0244,p1@TSC22D2,9819,29095,B4DMB2,TSC22D2,"TSC22 domain family member 2","gene with protein product"
1221,T088696,49,0.0244,p3@IL10,3586,5962,,IL10,"interleukin 10","gene with protein product"
1222,T112939,49,0.0244,p5@ZEB2-AS1,,37149,,ZEB2-AS1,"ZEB2 antisense RNA 1","RNA, long non-coding"
1223,T126403,48,0.0239,p1@NEURL3,93082,25162,,NEURL3,"neuralized E3 ubiquitin protein ligase 3","gene with protein product"
1224,T113658,47,0.0234,p4@NR4A2,4929,7981,"F1D8N6,P43354,Q53EL4",NR4A2,"nuclear receptor subfamily 4 group A member 2","gene with protein product"
1225,T196679,47,0.0234,p1@LONRF3,79836,21152,,LONRF3,"LON peptidase N-terminal domain and ring finger 3","gene with protein product"
1226,T197570,47,0.0234,p1@RAB9A,9367,9792,P51151,RAB9A,"RAB9A, member RAS oncogene family","gene with protein product"
1227,T134098,47,0.0233,p9@STT3B,201595,30611,,STT3B,"STT3B, catalytic subunit of the oligosaccharyltransferase complex","gene with protein product"
1228,T098864,46,0.0229,p35@RIN2,54453,18750,,RIN2,"Ras and Rab interactor 2","gene with protein product"
1229,T066127,46,0.0229,p1@MIR4741,100616139,41661,,MIR4741,"microRNA 4741","RNA, micro"
1230,T172795,46,0.0229,p20@PRKAG2,51422,9386,C9JUG1,PRKAG2,"protein kinase AMP-activated non-catalytic subunit gamma 2","gene with protein product"
1231,T066959,46,0.0229,p2@TGIF1,7050,11776,,TGIF1,"TGFB induced factor homeobox 1","gene with protein product"
1232,T040291,46,0.0229,p2@NUMB,8650,8060,,NUMB,"NUMB, endocytic adaptor protein","gene with protein product"
1233,T016612,46,0.0229,p8@EHD1,10938,3242,,EHD1,"EH domain containing 1","gene with protein product"
1234,T095601,45,0.0225,p8@PPAP2B,8613,9229,,PLPP3,"phospholipid phosphatase 3","gene with protein product"
1235,T126850,45,0.0224,p23@NFKBIZ,64332,29805,,NFKBIZ,"NFKB inhibitor zeta","gene with protein product"
1236,T185790,45,0.0224,p3@YTHDF3,253943,26465,Q7Z739,YTHDF3,"YTH N6-methyladenosine RNA binding protein 3","gene with protein product"
1237,T004167,45,0.0224,p2@ZNF438,220929,21029,Q7Z4V0,ZNF438,"zinc finger protein 438","gene with protein product"
1238,T028919,45,0.0224,p14@THAP2,83591,20854,Q9H0W7,THAP2,"THAP domain containing 2","gene with protein product"
1239,T098511,44,0.0219,p3@SDCBP2,27111,15756,Q9H190,SDCBP2,"syndecan binding protein 2","gene with protein product"
1240,T077483,44,0.0219,p2@FPR2,2358,3827,P25090,FPR2,"formyl peptide receptor 2","gene with protein product"
1241,T015415,44,0.0219,"p1@MS4A14,p1@MS4A7","58475,84689","13378,30706","E9PL98,E9PN40,E9PM26,E9PIV6,F6X344",MS4A7,"membrane spanning 4-domains A7","gene with protein product"
1242,T027776,43,0.0214,p1@C12orf61,283416,26364,Q8N7H1,LINC01465,"long intergenic non-protein coding RNA 1465","RNA, long non-coding"
1243,T149279,42,0.0210,p1@EGR1,1958,3238,"B4DNX4,F5H5Y6",EGR1,"early growth response 1","gene with protein product"
1244,T047383,42,0.0209,p28@AKAP13,11214,371,,AKAP13,"A-kinase anchoring protein 13","gene with protein product"
1245,T008175,42,0.0209,p2@BTAF1,9044,17307,"O14981,Q2M1V9,Q8N6J1",BTAF1,"B-TFIID TATA-box binding protein associated factor 1","gene with protein product"
1246,T165713,42,0.0209,p1@TREML4,285852,30807,,TREML4,"triggering receptor expressed on myeloid cells like 4","gene with protein product"
1247,T129068,42,0.0209,p4@ATP2C1,27032,13211,"G3XAH8,E7ERC6",ATP2C1,"ATPase secretory pathway Ca2+ transporting 1","gene with protein product"
1248,T083004,41,0.0204,p1@C1orf43,25912,29876,,C1orf43,"chromosome 1 open reading frame 43","gene with protein product"
1249,T007981,41,0.0204,p1@IFIT2,3433,5409,P09913,IFIT2,"interferon induced protein with tetratricopeptide repeats 2","gene with protein product"
1250,T069554,41,0.0204,p2@PDE4A,5141,8780,P27815,PDE4A,"phosphodiesterase 4A","gene with protein product"
1251,T056096,40,0.0199,p12@FAM83G,644815,32554,A6ND36,FAM83G,"family with sequence similarity 83 member G","gene with protein product"
1252,T186647,40,0.0199,p2@ZBTB10,65986,30953,,ZBTB10,"zinc finger and BTB domain containing 10","gene with protein product"
1253,T199839,40,0.0199,p3@RP2,6102,10274,O75695,RP2,"retinitis pigmentosa 2 (X-linked recessive)","gene with protein product"
1254,T159722,40,0.0199,p8@TNFAIP3,7128,11896,Q5PY18,TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
1255,T148881,40,0.0199,p6@SEC24A,10802,10703,O95486,SEC24A,"SEC24 homolog A, COPII coat complex component","gene with protein product"
1256,T074829,39,0.0194,p5@DEDD2,162989,24450,Q8WXF8,DEDD2,"death effector domain containing 2","gene with protein product"
1257,T112938,39,0.0194,p4@ZEB2-AS1,,37149,,ZEB2-AS1,"ZEB2 antisense RNA 1","RNA, long non-coding"
1258,T097911,39,0.0194,p1@HES4,57801,24149,,HES4,"hes family bHLH transcription factor 4","gene with protein product"
1259,T131719,38,0.0189,p3@FNDC3B,64778,24670,,FNDC3B,"fibronectin type III domain containing 3B","gene with protein product"
1260,T003100,38,0.0189,p18@VIM,7431,12692,P08670,VIM,vimentin,"gene with protein product"
1261,T107930,38,0.0189,p24@PISD,23761,8999,F5GYC6,PISD,"phosphatidylserine decarboxylase","gene with protein product"
1262,T035030,38,0.0189,p5@UBAC2,337867,20486,,UBAC2,"UBA domain containing 2","gene with protein product"
1263,T109439,37,0.0185,p1@ARFGAP3,26286,661,"C9JZR4,E9PB03,B0QYV8",ARFGAP3,"ADP ribosylation factor GTPase activating protein 3","gene with protein product"
1264,T062865,37,0.0184,p1@CD300C,10871,19320,Q08708,CD300C,"CD300c molecule","gene with protein product"
1265,T056764,37,0.0184,p20@MYO18A,399687,31104,,MYO18A,"myosin XVIIIA","gene with protein product"
1266,T009793,37,0.0184,p4@IL18,3606,5986,Q6WWJ7,IL18,"interleukin 18","gene with protein product"
1267,T030009,37,0.0184,"p10@POC1B,p4@POC1B-GALNT4","100528030,282809","42957,30836","B4DMX6,F8VZB3,F8VUJ3,A0MNP0,Q8TC44",POC1B-GALNT4,"POC1B-GALNT4 readthrough",readthrough
1268,T192862,36,0.0180,p4@DNAJB5,25822,14887,Q5T657,DNAJB5,"DnaJ heat shock protein family (Hsp40) member B5","gene with protein product"
1269,T129979,36,0.0179,p5@PLSCR1,5359,9092,C9J9P4,PLSCR1,"phospholipid scramblase 1","gene with protein product"
1270,T196904,36,0.0179,p2@XIAP,331,592,P98170,XIAP,"X-linked inhibitor of apoptosis","gene with protein product"
1271,T163714,36,0.0179,p2@HCG20,,31334,,HCG20,"HLA complex group 20 (non-protein coding)","RNA, long non-coding"
1272,T159181,36,0.0179,p3@TBC1D7,51256,21066,"Q5SZM2,Q5SZM1",TBC1D7,"TBC1 domain family member 7","gene with protein product"
1273,T029050,36,0.0179,p5@PEX5,5830,9719,F5H432,PEX5,"peroxisomal biogenesis factor 5","gene with protein product"
1274,T061988,36,0.0179,p12@FAM57A,79850,29646,Q8TBR7,FAM57A,"family with sequence similarity 57 member A","gene with protein product"
1275,T147153,35,0.0175,p12@EIF4E,1977,3287,P06730,EIF4E,"eukaryotic translation initiation factor 4E","gene with protein product"
1276,T016614,35,0.0174,p4@EHD1,10938,3242,,EHD1,"EH domain containing 1","gene with protein product"
1277,T074401,35,0.0174,p8@ADCK4,79934,19041,Q96D53,COQ8B,"coenzyme Q8B","gene with protein product"
1278,T130910,35,0.0174,p5@CCNL1,57018,20569,C9JPL0,CCNL1,"cyclin L1","gene with protein product"
1279,T001149,35,0.0174,p12@ACSL5,51703,16526,Q9ULC5,ACSL5,"acyl-CoA synthetase long-chain family member 5","gene with protein product"
1280,T161634,34,0.0170,p2@AGPAT4,56895,20885,"Q5TEE8,G3XAF1,Q6AI25",AGPAT4,"1-acylglycerol-3-phosphate O-acyltransferase 4","gene with protein product"
1281,T197973,34,0.0170,p42@IDS,3423,5389,,IDS,"iduronate 2-sulfatase","gene with protein product"
1282,T145447,34,0.0169,p1@IL8,3576,6025,,CXCL8,"C-X-C motif chemokine ligand 8","gene with protein product"
1283,T046236,34,0.0169,p1@C15orf34,80072,25810,,HEXA-AS1,"HEXA antisense RNA 1","RNA, long non-coding"
1284,T117248,34,0.0169,p21@CFLAR,8837,1876,C9JV51,CFLAR,"CASP8 and FADD like apoptosis regulator","gene with protein product"
1285,T141305,34,0.0169,p7@RAPGEF2,9693,16854,Q9Y4G8,RAPGEF2,"Rap guanine nucleotide exchange factor 2","gene with protein product"
1286,T036871,34,0.0169,p12@SLC7A7,9056,11065,,SLC7A7,"solute carrier family 7 member 7","gene with protein product"
1287,T038843,34,0.0169,p6@MAPK1IP1L,93487,19840,,MAPK1IP1L,"mitogen-activated protein kinase 1 interacting protein 1 like","gene with protein product"
1288,T089161,33,0.0165,p7@G0S2,50486,30229,Q6FGC8,G0S2,"G0/G1 switch 2","gene with protein product"
1289,T020202,33,0.0164,p8@OLR1,4973,8133,F5H3G7,OLR1,"oxidized low density lipoprotein receptor 1","gene with protein product"
1290,T074404,33,0.0164,p5@ITPKC,80271,14897,Q96DU7,ITPKC,"inositol-trisphosphate 3-kinase C","gene with protein product"
1291,T005585,32,0.0159,p2@PFKFB3,5209,8874,"E9PGD4,Q5VX15,F5H5L1",PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3","gene with protein product"
